clip_id,source,threshold,tile_size,activation_rule,halo_tiles,total_tiles,active_tiles,partial_edge_tiles,additional_closure_tiles,pairs_at_or_above_75_percent,pairs_at_or_above_90_percent,full_pressure_pairs,active_tile_ratio,frozen_candidate_ratio,halo_inflation_ratio
c10,translation_compensated,0,8,5_percent,0,617760,599818,0,0,99,99,0,0.9709563584563584,0.029043641543641585,1.0
c10,translation_compensated,0,8,5_percent,1,617760,616843,0,17025,99,99,17,0.9985156047656047,0.0014843952343952527,1.0283836096949408
c10,translation_compensated,0,8,5_percent,2,617760,617713,0,17895,99,99,83,0.9999239186739187,7.608132608127871e-05,1.0298340496617306
c10,translation_compensated,0,8,10_percent,0,617760,589985,0,0,99,93,0,0.9550391737891738,0.0449608262108262,1.0
c10,translation_compensated,0,8,10_percent,1,617760,615968,0,25983,99,99,8,0.9970991970991971,0.002900802900802857,1.044040102714476
c10,translation_compensated,0,8,10_percent,2,617760,617583,0,27598,99,99,62,0.999713480963481,0.00028651903651899513,1.0467774604439095
c10,translation_compensated,0,16,any,0,154440,154000,0,0,99,99,18,0.9971509971509972,0.002849002849002802,1.0
c10,translation_compensated,0,16,any,1,154440,154440,0,440,99,99,99,1.0,0.0,1.002857142857143
c10,translation_compensated,0,16,any,2,154440,154440,0,440,99,99,99,1.0,0.0,1.002857142857143
c10,translation_compensated,0,16,1_percent,0,154440,153848,0,0,99,99,11,0.9961667961667962,0.0038332038332038465,1.0
c10,translation_compensated,0,16,1_percent,1,154440,154440,0,592,99,99,99,1.0,0.0,1.0038479538245542
c10,translation_compensated,0,16,1_percent,2,154440,154440,0,592,99,99,99,1.0,0.0,1.0038479538245542
c10,translation_compensated,0,16,5_percent,0,154440,152695,0,0,99,99,1,0.9887011137011137,0.011298886298886313,1.0
c10,translation_compensated,0,16,5_percent,1,154440,154421,0,1726,99,99,88,0.9998769748769749,0.00012302512302508894,1.0113035790300926
c10,translation_compensated,0,16,5_percent,2,154440,154439,0,1744,99,99,98,0.999993524993525,6.475006474992995e-06,1.0114214610825503
c10,translation_compensated,0,16,10_percent,0,154440,150611,0,0,99,99,0,0.9752072002072002,0.024792799792799802,1.0
c10,translation_compensated,0,16,10_percent,1,154440,154351,0,3740,99,99,74,0.9994237244237244,0.0005762755762755978,1.0248321835722491
c10,translation_compensated,0,16,10_percent,2,154440,154428,0,3817,99,99,93,0.9999222999223,7.770007770002696e-05,1.0253434344105012
c10,translation_compensated,0,32,any,0,38610,38610,0,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,32,any,1,38610,38610,0,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,32,any,2,38610,38610,0,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,32,1_percent,0,38610,38602,0,0,99,99,92,0.9997927997927998,0.00020720020720021992,1.0
c10,translation_compensated,0,32,1_percent,1,38610,38610,0,8,99,99,99,1.0,0.0,1.0002072431480233
c10,translation_compensated,0,32,1_percent,2,38610,38610,0,8,99,99,99,1.0,0.0,1.0002072431480233
c10,translation_compensated,0,32,5_percent,0,38610,38525,0,0,99,99,60,0.9977984977984978,0.00220150220150217,1.0
c10,translation_compensated,0,32,5_percent,1,38610,38610,0,85,99,99,99,1.0,0.0,1.0022063595068138
c10,translation_compensated,0,32,5_percent,2,38610,38610,0,85,99,99,99,1.0,0.0,1.0022063595068138
c10,translation_compensated,0,32,10_percent,0,38610,38226,0,0,99,99,35,0.99005439005439,0.009945609945610001,1.0
c10,translation_compensated,0,32,10_percent,1,38610,38608,0,382,99,99,97,0.9999481999482,5.180005180005498e-05,1.009993198346675
c10,translation_compensated,0,32,10_percent,2,38610,38610,0,384,99,99,99,1.0,0.0,1.010045518756867
c10,translation_compensated,0,64,any,0,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,64,any,1,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,64,any,2,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,64,1_percent,0,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,64,1_percent,1,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,64,1_percent,2,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,0,64,5_percent,0,10296,10294,1287,0,99,99,97,0.9998057498057498,0.00019425019425023393,1.0
c10,translation_compensated,0,64,5_percent,1,10296,10296,1287,2,99,99,99,1.0,0.0,1.0001942879347192
c10,translation_compensated,0,64,5_percent,2,10296,10296,1287,2,99,99,99,1.0,0.0,1.0001942879347192
c10,translation_compensated,0,64,10_percent,0,10296,10260,1287,0,99,99,77,0.9965034965034965,0.0034965034965035446,1.0
c10,translation_compensated,0,64,10_percent,1,10296,10296,1287,36,99,99,99,1.0,0.0,1.0035087719298246
c10,translation_compensated,0,64,10_percent,2,10296,10296,1287,36,99,99,99,1.0,0.0,1.0035087719298246
c10,translation_compensated,1,8,any,0,617760,545911,0,0,99,33,0,0.8836943149443149,0.11630568505568506,1.0
c10,translation_compensated,1,8,any,1,617760,610213,0,64302,99,99,0,0.9877832815332815,0.012216718466718457,1.1177884307148966
c10,translation_compensated,1,8,any,2,617760,616858,0,70947,99,99,11,0.9985398860398861,0.001460113960113918,1.1299607445169635
c10,translation_compensated,1,8,1_percent,0,617760,545911,0,0,99,33,0,0.8836943149443149,0.11630568505568506,1.0
c10,translation_compensated,1,8,1_percent,1,617760,610213,0,64302,99,99,0,0.9877832815332815,0.012216718466718457,1.1177884307148966
c10,translation_compensated,1,8,1_percent,2,617760,616858,0,70947,99,99,11,0.9985398860398861,0.001460113960113918,1.1299607445169635
c10,translation_compensated,1,8,5_percent,0,617760,498138,0,0,98,0,0,0.8063616938616939,0.19363830613830613,1.0
c10,translation_compensated,1,8,5_percent,1,617760,579591,0,81453,99,95,0,0.9382138694638694,0.06178613053613058,1.1635149295978222
c10,translation_compensated,1,8,5_percent,2,617760,606951,0,108813,99,99,1,0.9825029137529138,0.017497086247086235,1.2184394685809956
c10,translation_compensated,1,8,10_percent,0,617760,475622,0,0,68,0,0,0.7699138824138824,0.23008611758611763,1.0
c10,translation_compensated,1,8,10_percent,1,617760,560553,0,84931,99,58,0,0.9073960761460761,0.09260392385392391,1.1785682748064639
c10,translation_compensated,1,8,10_percent,2,617760,594437,0,118815,99,99,0,0.962245855995856,0.03775414400414401,1.249809722847135
c10,translation_compensated,1,16,any,0,154440,148807,0,0,99,99,0,0.9635262885262885,0.03647371147371148,1.0
c10,translation_compensated,1,16,any,1,154440,154400,0,5593,99,99,75,0.9997409997409997,0.0002590002590002749,1.0375855974517327
c10,translation_compensated,1,16,any,2,154440,154438,0,5631,99,99,97,0.99998704998705,1.295001294998599e-05,1.0378409617827118
c10,translation_compensated,1,16,1_percent,0,154440,143443,0,0,99,85,0,0.9287943537943538,0.07120564620564618,1.0
c10,translation_compensated,1,16,1_percent,1,154440,154204,0,10761,99,99,48,0.9984718984718984,0.0015281015281015664,1.0750193456634343
c10,translation_compensated,1,16,1_percent,2,154440,154438,0,10995,99,99,97,0.99998704998705,1.295001294998599e-05,1.0766506556611337
c10,translation_compensated,1,16,5_percent,0,154440,131755,0,0,99,6,0,0.8531144781144782,0.14688552188552184,1.0
c10,translation_compensated,1,16,5_percent,1,154440,150644,0,18889,99,99,1,0.9754208754208754,0.02457912457912459,1.143364578194376
c10,translation_compensated,1,16,5_percent,2,154440,154316,0,22561,99,99,61,0.9991970991970992,0.0008029008029007967,1.1712344882547152
c10,translation_compensated,1,16,10_percent,0,154440,124965,0,0,96,0,0,0.8091491841491841,0.19085081585081587,1.0
c10,translation_compensated,1,16,10_percent,1,154440,147314,0,22349,99,99,0,0.9538591038591039,0.046140896140896115,1.1788420757812188
c10,translation_compensated,1,16,10_percent,2,154440,153776,0,28811,99,99,20,0.9957005957005957,0.004299404299404341,1.2305525547153202
c10,translation_compensated,1,32,any,0,38610,38544,0,0,99,99,59,0.9982905982905983,0.0017094017094017033,1.0
c10,translation_compensated,1,32,any,1,38610,38610,0,66,99,99,99,1.0,0.0,1.0017123287671232
c10,translation_compensated,1,32,any,2,38610,38610,0,66,99,99,99,1.0,0.0,1.0017123287671232
c10,translation_compensated,1,32,1_percent,0,38610,37511,0,0,99,99,4,0.9715358715358715,0.02846412846412849,1.0
c10,translation_compensated,1,32,1_percent,1,38610,38610,0,1099,99,99,99,1.0,0.0,1.0292980725653809
c10,translation_compensated,1,32,1_percent,2,38610,38610,0,1099,99,99,99,1.0,0.0,1.0292980725653809
c10,translation_compensated,1,32,5_percent,0,38610,34705,0,0,99,49,0,0.8988603988603988,0.10113960113960119,1.0
c10,translation_compensated,1,32,5_percent,1,38610,38545,0,3840,99,99,67,0.9983164983164983,0.0016835016835017313,1.110646880852903
c10,translation_compensated,1,32,5_percent,2,38610,38610,0,3905,99,99,99,1.0,0.0,1.1125198098256734
c10,translation_compensated,1,32,10_percent,0,38610,32733,0,0,98,9,0,0.8477855477855478,0.15221445221445218,1.0
c10,translation_compensated,1,32,10_percent,1,38610,38015,0,5282,99,99,19,0.9845894845894846,0.015410515410515413,1.1613662053585068
c10,translation_compensated,1,32,10_percent,2,38610,38601,0,5868,99,99,92,0.9997668997668998,0.0002331002331001919,1.1792686279901017
c10,translation_compensated,1,64,any,0,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,1,64,any,1,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,1,64,any,2,10296,10296,1287,0,99,99,99,1.0,0.0,1.0
c10,translation_compensated,1,64,1_percent,0,10296,10245,1287,0,99,99,67,0.99504662004662,0.004953379953379966,1.0
c10,translation_compensated,1,64,1_percent,1,10296,10296,1287,51,99,99,99,1.0,0.0,1.0049780380673499
c10,translation_compensated,1,64,1_percent,2,10296,10296,1287,51,99,99,99,1.0,0.0,1.0049780380673499
c10,translation_compensated,1,64,5_percent,0,10296,9707,1287,0,99,87,2,0.9427933177933178,0.057206682206682236,1.0
c10,translation_compensated,1,64,5_percent,1,10296,10296,1287,589,99,99,99,1.0,0.0,1.0606778613371795
c10,translation_compensated,1,64,5_percent,2,10296,10296,1287,589,99,99,99,1.0,0.0,1.0606778613371795
c10,translation_compensated,1,64,10_percent,0,10296,9221,1287,0,99,43,0,0.8955905205905206,0.10440947940947942,1.0
c10,translation_compensated,1,64,10_percent,1,10296,10291,1287,1070,99,99,95,0.9995143745143745,0.0004856254856254738,1.1160394751111593
c10,translation_compensated,1,64,10_percent,2,10296,10296,1287,1075,99,99,99,1.0,0.0,1.1165817156490618
c10,translation_compensated,2,8,any,0,617760,471133,0,0,60,0,0,0.7626473063973064,0.23735269360269362,1.0
c10,translation_compensated,2,8,any,1,617760,560802,0,89669,99,57,0,0.9077991452991453,0.0922008547008547,1.1903262985186773
c10,translation_compensated,2,8,any,2,617760,597203,0,126070,99,99,0,0.966723322973323,0.033276677026677026,1.26758898230436
c10,translation_compensated,2,8,1_percent,0,617760,471133,0,0,60,0,0,0.7626473063973064,0.23735269360269362,1.0
c10,translation_compensated,2,8,1_percent,1,617760,560802,0,89669,99,57,0,0.9077991452991453,0.0922008547008547,1.1903262985186773
c10,translation_compensated,2,8,1_percent,2,617760,597203,0,126070,99,99,0,0.966723322973323,0.033276677026677026,1.26758898230436
c10,translation_compensated,2,8,5_percent,0,617760,432452,0,0,3,0,0,0.700032375032375,0.29996762496762497,1.0
c10,translation_compensated,2,8,5_percent,1,617760,508580,0,76128,99,1,0,0.8232646982646983,0.17673530173530172,1.176038034278949
c10,translation_compensated,2,8,5_percent,2,617760,544572,0,112120,99,26,0,0.8815268065268065,0.11847319347319352,1.2592657682239878
c10,translation_compensated,2,8,10_percent,0,617760,414191,0,0,1,0,0,0.6704723517223518,0.32952764827764824,1.0
c10,translation_compensated,2,8,10_percent,1,617760,495342,0,81151,98,0,0,0.8018356643356643,0.19816433566433567,1.1959265169933677
c10,translation_compensated,2,8,10_percent,2,617760,530054,0,115863,99,5,0,0.8580257705257706,0.14197422947422944,1.2797332631563698
c10,translation_compensated,2,16,any,0,154440,132098,0,0,99,6,0,0.8553354053354053,0.1446645946645947,1.0
c10,translation_compensated,2,16,any,1,154440,151742,0,19644,99,99,1,0.9825304325304325,0.017469567469567515,1.1487077775590848
c10,translation_compensated,2,16,any,2,154440,154300,0,22202,99,99,71,0.9990934990934991,0.0009065009065009066,1.1680721888295054
c10,translation_compensated,2,16,1_percent,0,154440,124406,0,0,98,0,0,0.8055296555296555,0.1944703444703445,1.0
c10,translation_compensated,2,16,1_percent,1,154440,144893,0,20487,99,89,0,0.9381831131831132,0.061816886816886796,1.1646785524813916
c10,translation_compensated,2,16,1_percent,2,154440,152077,0,27671,99,99,12,0.9846995596995597,0.01530044030044031,1.2224249634262012
c10,translation_compensated,2,16,5_percent,0,154440,115865,0,0,49,0,0,0.7502266252266252,0.2497733747733748,1.0
c10,translation_compensated,2,16,5_percent,1,154440,134853,0,18988,99,9,0,0.8731740481740482,0.1268259518259518,1.163880378026151
c10,translation_compensated,2,16,5_percent,2,154440,143040,0,27175,99,98,0,0.9261849261849262,0.0738150738150738,1.2345401976438095
c10,translation_compensated,2,16,10_percent,0,154440,110715,0,0,20,0,0,0.7168803418803419,0.2831196581196581,1.0
c10,translation_compensated,2,16,10_percent,1,154440,132644,0,21929,99,1,0,0.8588707588707589,0.14112924112924108,1.1980671092444566
c10,translation_compensated,2,16,10_percent,2,154440,141470,0,30755,99,94,0,0.916019166019166,0.083980833980834,1.277785304610938
c10,translation_compensated,2,32,any,0,38610,36610,0,0,99,97,0,0.9481999481999482,0.05180005180005176,1.0
c10,translation_compensated,2,32,any,1,38610,38609,0,1999,99,99,98,0.9999740999741,2.590002589997198e-05,1.0546025676044797
c10,translation_compensated,2,32,any,2,38610,38610,0,2000,99,99,99,1.0,0.0,1.0546298825457525
c10,translation_compensated,2,32,1_percent,0,38610,32937,0,0,99,8,0,0.8530691530691531,0.1469308469308469,1.0
c10,translation_compensated,2,32,1_percent,1,38610,37439,0,4502,99,99,10,0.9696710696710696,0.03032893032893036,1.136685186871907
c10,translation_compensated,2,32,1_percent,2,38610,38599,0,5662,99,99,89,0.9997150997150998,0.0002849002849002469,1.171903937820688
c10,translation_compensated,2,32,5_percent,0,38610,30917,0,0,98,0,0,0.8007511007511008,0.19924889924889921,1.0
c10,translation_compensated,2,32,5_percent,1,38610,36060,0,5143,99,99,0,0.933954933954934,0.06604506604506599,1.1663486107966492
c10,translation_compensated,2,32,5_percent,2,38610,38469,0,7552,99,99,13,0.9963480963480964,0.0036519036519035986,1.2442669081734967
c10,translation_compensated,2,32,10_percent,0,38610,29455,0,0,69,0,0,0.7628852628852629,0.23711473711473707,1.0
c10,translation_compensated,2,32,10_percent,1,38610,35508,0,6053,99,89,0,0.9196581196581196,0.08034188034188039,1.2054999151247665
c10,translation_compensated,2,32,10_percent,2,38610,38148,0,8693,99,99,2,0.9880341880341881,0.011965811965811923,1.2951281616024444
c10,translation_compensated,2,64,any,0,10296,10250,1287,0,99,99,69,0.9955322455322455,0.004467754467754492,1.0
c10,translation_compensated,2,64,any,1,10296,10296,1287,46,99,99,99,1.0,0.0,1.0044878048780488
c10,translation_compensated,2,64,any,2,10296,10296,1287,46,99,99,99,1.0,0.0,1.0044878048780488
c10,translation_compensated,2,64,1_percent,0,10296,9312,1287,0,99,47,0,0.9044289044289044,0.09557109557109555,1.0
c10,translation_compensated,2,64,1_percent,1,10296,10296,1287,984,99,99,99,1.0,0.0,1.1056701030927836
c10,translation_compensated,2,64,1_percent,2,10296,10296,1287,984,99,99,99,1.0,0.0,1.1056701030927836
c10,translation_compensated,2,64,5_percent,0,10296,8920,1287,0,99,4,0,0.8663558663558664,0.13364413364413363,1.0
c10,translation_compensated,2,64,5_percent,1,10296,10285,1287,1365,99,99,90,0.9989316239316239,0.0010683760683760646,1.1530269058295963
c10,translation_compensated,2,64,5_percent,2,10296,10296,1287,1376,99,99,99,1.0,0.0,1.1542600896860986
c10,translation_compensated,2,64,10_percent,0,10296,8440,1287,0,88,0,0,0.8197358197358198,0.18026418026418023,1.0
c10,translation_compensated,2,64,10_percent,1,10296,10140,1287,1700,99,97,50,0.9848484848484849,0.015151515151515138,1.2014218009478672
c10,translation_compensated,2,64,10_percent,2,10296,10280,1287,1840,99,99,95,0.9984459984459985,0.0015540015540015384,1.2180094786729858
c10,translation_compensated,4,8,any,0,617760,415068,0,0,0,0,0,0.6718919968919969,0.32810800310800314,1.0
c10,translation_compensated,4,8,any,1,617760,494227,0,79159,98,0,0,0.8000307562807563,0.19996924371924374,1.1907133289003247
c10,translation_compensated,4,8,any,2,617760,527645,0,112577,99,0,0,0.8541261978761979,0.14587380212380208,1.271225437759596
c10,translation_compensated,4,8,1_percent,0,617760,415068,0,0,0,0,0,0.6718919968919969,0.32810800310800314,1.0
c10,translation_compensated,4,8,1_percent,1,617760,494227,0,79159,98,0,0,0.8000307562807563,0.19996924371924374,1.1907133289003247
c10,translation_compensated,4,8,1_percent,2,617760,527645,0,112577,99,0,0,0.8541261978761979,0.14587380212380208,1.271225437759596
c10,translation_compensated,4,8,5_percent,0,617760,382700,0,0,0,0,0,0.6194962444962445,0.3805037555037555,1.0
c10,translation_compensated,4,8,5_percent,1,617760,480069,0,97369,93,0,0,0.7771124708624708,0.22288752913752918,1.254426443689574
c10,translation_compensated,4,8,5_percent,2,617760,520654,0,137954,99,0,0,0.8428095053095053,0.15719049469049473,1.3604755683302847
c10,translation_compensated,4,8,10_percent,0,617760,359232,0,0,0,0,0,0.5815073815073815,0.41849261849261854,1.0
c10,translation_compensated,4,8,10_percent,1,617760,469251,0,110019,69,0,0,0.7596008158508158,0.24039918414918415,1.3062616916087653
c10,translation_compensated,4,8,10_percent,2,617760,514838,0,155606,99,0,0,0.8333948458948459,0.16660515410515409,1.4331629698913237
c10,translation_compensated,4,16,any,0,154440,116731,0,0,59,0,0,0.7558339808339808,0.2441660191660192,1.0
c10,translation_compensated,4,16,any,1,154440,134900,0,18169,99,0,0,0.8734783734783734,0.12652162652162657,1.155648456708158
c10,translation_compensated,4,16,any,2,154440,142689,0,25958,99,99,0,0.9239121989121989,0.07608780108780111,1.2223745191937017
c10,translation_compensated,4,16,1_percent,0,154440,113796,0,0,36,0,0,0.7368298368298368,0.2631701631701632,1.0
c10,translation_compensated,4,16,1_percent,1,154440,134162,0,20366,99,0,0,0.8686998186998187,0.13130018130018128,1.1789693838096242
c10,translation_compensated,4,16,1_percent,2,154440,142346,0,28550,99,99,0,0.9216912716912717,0.07830872830872826,1.2508875531653134
c10,translation_compensated,4,16,5_percent,0,154440,106274,0,0,1,0,0,0.6881248381248382,0.31187516187516184,1.0
c10,translation_compensated,4,16,5_percent,1,154440,131710,0,25436,99,0,0,0.8528231028231028,0.1471768971768972,1.2393435835670061
c10,translation_compensated,4,16,5_percent,2,154440,141340,0,35066,99,94,0,0.9151774151774151,0.08482258482258487,1.3299584093945838
c10,translation_compensated,4,16,10_percent,0,154440,98623,0,0,0,0,0,0.6385845635845636,0.3614154364154364,1.0
c10,translation_compensated,4,16,10_percent,1,154440,128280,0,29657,96,0,0,0.8306138306138307,0.16938616938616935,1.3007107875444877
c10,translation_compensated,4,16,10_percent,2,154440,139666,0,41043,99,75,0,0.9043382543382543,0.09566174566174568,1.4161605305050546
c10,translation_compensated,4,32,any,0,38610,32217,0,0,99,0,0,0.8344211344211344,0.16557886557886559,1.0
c10,translation_compensated,4,32,any,1,38610,36445,0,4228,99,99,0,0.943926443926444,0.05607355607355602,1.1312350622342242
c10,translation_compensated,4,32,any,2,38610,38581,0,6364,99,99,71,0.9992488992488993,0.0007511007511007417,1.1975354626439458
c10,translation_compensated,4,32,1_percent,0,38610,31219,0,0,98,0,0,0.8085729085729085,0.19142709142709147,1.0
c10,translation_compensated,4,32,1_percent,1,38610,36244,0,5025,99,99,0,0.9387205387205387,0.06127946127946127,1.1609596719946187
c10,translation_compensated,4,32,1_percent,2,38610,38542,0,7323,99,99,42,0.9982387982387982,0.0017612017612017583,1.2345686921426056
c10,translation_compensated,4,32,5_percent,0,38610,29086,0,0,63,0,0,0.7533281533281533,0.24667184667184672,1.0
c10,translation_compensated,4,32,5_percent,1,38610,35644,0,6558,99,90,0,0.9231805231805231,0.07681947681947687,1.225469297944028
c10,translation_compensated,4,32,5_percent,2,38610,38300,0,9214,99,99,5,0.9919709919709919,0.008029008029008078,1.316784707419377
c10,translation_compensated,4,32,10_percent,0,38610,26646,0,0,12,0,0,0.6901320901320901,0.3098679098679099,1.0
c10,translation_compensated,4,32,10_percent,1,38610,34581,0,7935,99,61,0,0.8956487956487956,0.10435120435120437,1.2977932897995947
c10,translation_compensated,4,32,10_percent,2,38610,37602,0,10956,99,95,2,0.9738927738927738,0.026107226107226156,1.4111686557081737
c10,translation_compensated,4,64,any,0,10296,9241,1287,0,99,33,0,0.8975330225330226,0.10246697746697742,1.0
c10,translation_compensated,4,64,any,1,10296,10296,1287,1055,99,99,99,1.0,0.0,1.114165133643545
c10,translation_compensated,4,64,any,2,10296,10296,1287,1055,99,99,99,1.0,0.0,1.114165133643545
c10,translation_compensated,4,64,1_percent,0,10296,9087,1287,0,99,12,0,0.8825757575757576,0.11742424242424243,1.0
c10,translation_compensated,4,64,1_percent,1,10296,10296,1287,1209,99,99,99,1.0,0.0,1.1330472103004292
c10,translation_compensated,4,64,1_percent,2,10296,10296,1287,1209,99,99,99,1.0,0.0,1.1330472103004292
c10,translation_compensated,4,64,5_percent,0,10296,8473,1287,0,91,0,0,0.822940947940948,0.17705905205905204,1.0
c10,translation_compensated,4,64,5_percent,1,10296,10185,1287,1712,99,98,61,0.9892191142191142,0.010780885780885763,1.2020535819662457
c10,translation_compensated,4,64,5_percent,2,10296,10284,1287,1811,99,99,95,0.9988344988344988,0.0011655011655011815,1.2137377552224713
c10,translation_compensated,4,64,10_percent,0,10296,7714,1287,0,57,0,0,0.7492229992229992,0.2507770007770008,1.0
c10,translation_compensated,4,64,10_percent,1,10296,9851,1287,2137,99,85,21,0.9567793317793318,0.04322066822066817,1.277028778843661
c10,translation_compensated,4,64,10_percent,2,10296,10232,1287,2518,99,98,85,0.9937839937839937,0.006216006216006265,1.326419497018408
c10,translation_compensated,8,8,any,0,617760,354198,0,0,0,0,0,0.5733585858585859,0.4266414141414141,1.0
c10,translation_compensated,8,8,any,1,617760,468953,0,114755,70,0,0,0.7591184278684279,0.24088157213157213,1.3239854544633227
c10,translation_compensated,8,8,any,2,617760,515211,0,161013,99,0,0,0.8339986402486402,0.16600135975135977,1.4545847237985534
c10,translation_compensated,8,8,1_percent,0,617760,354198,0,0,0,0,0,0.5733585858585859,0.4266414141414141,1.0
c10,translation_compensated,8,8,1_percent,1,617760,468953,0,114755,70,0,0,0.7591184278684279,0.24088157213157213,1.3239854544633227
c10,translation_compensated,8,8,1_percent,2,617760,515211,0,161013,99,0,0,0.8339986402486402,0.16600135975135977,1.4545847237985534
c10,translation_compensated,8,8,5_percent,0,617760,306936,0,0,0,0,0,0.49685314685314685,0.5031468531468531,1.0
c10,translation_compensated,8,8,5_percent,1,617760,441340,0,134404,15,0,0,0.7144198394198394,0.28558016058016056,1.437889331978002
c10,translation_compensated,8,8,5_percent,2,617760,499275,0,192339,96,0,0,0.8082022144522144,0.1917977855477856,1.6266420361247949
c10,translation_compensated,8,8,10_percent,0,617760,276681,0,0,0,0,0,0.4478778166278166,0.5521221833721834,1.0
c10,translation_compensated,8,8,10_percent,1,617760,419972,0,143291,2,0,0,0.6798303548303548,0.3201696451696452,1.5178924465359023
c10,translation_compensated,8,8,10_percent,2,617760,485256,0,208575,84,0,0,0.7855089355089355,0.21449106449106448,1.753846487471131
c10,translation_compensated,8,16,any,0,154440,107300,0,0,3,0,0,0.6947681947681947,0.30523180523180526,1.0
c10,translation_compensated,8,16,any,1,154440,132728,0,25428,99,0,0,0.8594146594146594,0.14058534058534056,1.2369804287045667
c10,translation_compensated,8,16,any,2,154440,142069,0,34769,99,98,0,0.9198976948976949,0.0801023051023051,1.32403541472507
c10,translation_compensated,8,16,1_percent,0,154440,102197,0,0,0,0,0,0.6617262367262368,0.33827376327376324,1.0
c10,translation_compensated,8,16,1_percent,1,154440,131056,0,28859,99,0,0,0.8485884485884486,0.15141155141155138,1.282385980018983
c10,translation_compensated,8,16,1_percent,2,154440,141488,0,39291,99,92,0,0.9161357161357161,0.0838642838642839,1.3844633404111666
c10,translation_compensated,8,16,5_percent,0,154440,89413,0,0,0,0,0,0.5789497539497539,0.4210502460502461,1.0
c10,translation_compensated,8,16,5_percent,1,154440,125373,0,35960,95,0,0,0.8117909867909868,0.18820901320901318,1.4021786541106998
c10,translation_compensated,8,16,5_percent,2,154440,138869,0,49456,99,64,0,0.8991776741776741,0.10082232582232586,1.5531186740183194
c10,translation_compensated,8,16,10_percent,0,154440,78151,0,0,0,0,0,0.506028231028231,0.493971768971769,1.0
c10,translation_compensated,8,16,10_percent,1,154440,118211,0,40060,71,0,0,0.7654169904169904,0.2345830095830096,1.5125974075827564
c10,translation_compensated,8,16,10_percent,2,154440,134563,0,56412,96,22,0,0.8712962962962963,0.12870370370370365,1.7218333738531817
c10,translation_compensated,8,32,any,0,38610,31111,0,0,97,0,0,0.8057757057757058,0.1942242942242942,1.0
c10,translation_compensated,8,32,any,1,38610,36326,0,5215,99,99,0,0.9408443408443409,0.059155659155659124,1.1676255986628523
c10,translation_compensated,8,32,any,2,38610,38564,0,7453,99,99,58,0.9988085988085988,0.0011914011914011535,1.2395615698627496
c10,translation_compensated,8,32,1_percent,0,38610,29208,0,0,63,0,0,0.7564879564879565,0.24351204351204347,1.0
c10,translation_compensated,8,32,1_percent,1,38610,35981,0,6773,99,96,0,0.9319088319088319,0.06809116809116811,1.231888523692139
c10,translation_compensated,8,32,1_percent,2,38610,38490,0,9282,99,99,28,0.9968919968919969,0.0031080031080030768,1.3177896466721446
c10,translation_compensated,8,32,5_percent,0,38610,25218,0,0,1,0,0,0.6531468531468532,0.34685314685314683,1.0
c10,translation_compensated,8,32,5_percent,1,38610,34531,0,9313,99,61,0,0.8943537943537944,0.10564620564620564,1.3692997065588073
c10,translation_compensated,8,32,5_percent,2,38610,37786,0,12568,99,94,4,0.9786583786583787,0.02134162134162132,1.4983741771750336
c10,translation_compensated,8,32,10_percent,0,38610,21425,0,0,0,0,0,0.554908054908055,0.44509194509194505,1.0
c10,translation_compensated,8,32,10_percent,1,38610,32196,0,10771,87,13,0,0.8338772338772339,0.1661227661227661,1.502730455075846
c10,translation_compensated,8,32,10_percent,2,38610,36150,0,14725,97,80,1,0.9362859362859363,0.06371406371406374,1.6872812135355892
c10,translation_compensated,8,64,any,0,10296,9177,1287,0,99,23,0,0.8913170163170163,0.10868298368298368,1.0
c10,translation_compensated,8,64,any,1,10296,10296,1287,1119,99,99,99,1.0,0.0,1.1219352729650212
c10,translation_compensated,8,64,any,2,10296,10296,1287,1119,99,99,99,1.0,0.0,1.1219352729650212
c10,translation_compensated,8,64,1_percent,0,10296,8751,1287,0,99,0,0,0.8499417249417249,0.15005827505827507,1.0
c10,translation_compensated,8,64,1_percent,1,10296,10275,1287,1524,99,99,93,0.997960372960373,0.002039627039627012,1.1741515255399384
c10,translation_compensated,8,64,1_percent,2,10296,10293,1287,1542,99,99,98,0.9997086247086248,0.0002913752913752399,1.176208433321906
c10,translation_compensated,8,64,5_percent,0,10296,7609,1287,0,50,0,0,0.739024864024864,0.260975135975136,1.0
c10,translation_compensated,8,64,5_percent,1,10296,9882,1287,2273,99,85,30,0.9597902097902098,0.04020979020979021,1.298725193849389
